version,1.3.0
info,team,Mumbai Indians
info,team,Rajasthan Royals
info,gender,male
info,season,2020/21
info,date,2020/10/25
info,competition,Indian Premier League
info,match_number,45
info,venue,Sheikh Zayed Stadium
info,city,Abu Dhabi
info,toss_winner,Mumbai Indians
info,toss_decision,bat
info,player_of_match,BA Stokes
info,umpire,UV Gandhe
info,umpire,VK Sharma
info,reserve_umpire,PG Pathak
info,tv_umpire,S Ravi
info,match_referee,Shakti Singh
info,winner,Rajasthan Royals
info,winner_wickets,8
ball,1,0.1,Mumbai Indians,Ishan Kishan,Q de Kock,JC Archer,1,0,"",""
ball,1,0.2,Mumbai Indians,Q de Kock,Ishan Kishan,JC Archer,0,0,"",""
ball,1,0.3,Mumbai Indians,Q de Kock,Ishan Kishan,JC Archer,0,0,"",""
ball,1,0.4,Mumbai Indians,Q de Kock,Ishan Kishan,JC Archer,6,0,"",""
ball,1,0.5,Mumbai Indians,Q de Kock,Ishan Kishan,JC Archer,0,0,bowled,Q de Kock
ball,1,0.6,Mumbai Indians,SA Yadav,Ishan Kishan,JC Archer,0,1,"",""
ball,1,0.7,Mumbai Indians,SA Yadav,Ishan Kishan,JC Archer,2,0,"",""
ball,1,1.1,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,0,0,"",""
ball,1,1.2,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,0,1,"",""
ball,1,1.3,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,4,0,"",""
ball,1,1.4,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,0,0,"",""
ball,1,1.5,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,0,0,"",""
ball,1,1.6,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,4,0,"",""
ball,1,1.7,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,1,0,"",""
ball,1,2.1,Mumbai Indians,Ishan Kishan,SA Yadav,JC Archer,0,0,"",""
ball,1,2.2,Mumbai Indians,Ishan Kishan,SA Yadav,JC Archer,0,0,"",""
ball,1,2.3,Mumbai Indians,Ishan Kishan,SA Yadav,JC Archer,0,0,"",""
ball,1,2.4,Mumbai Indians,Ishan Kishan,SA Yadav,JC Archer,0,0,"",""
ball,1,2.5,Mumbai Indians,Ishan Kishan,SA Yadav,JC Archer,1,0,"",""
ball,1,2.6,Mumbai Indians,SA Yadav,Ishan Kishan,JC Archer,0,0,"",""
ball,1,3.1,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,0,4,"",""
ball,1,3.2,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,1,0,"",""
ball,1,3.3,Mumbai Indians,SA Yadav,Ishan Kishan,AS Rajpoot,0,1,"",""
ball,1,3.4,Mumbai Indians,SA Yadav,Ishan Kishan,AS Rajpoot,0,1,"",""
ball,1,3.5,Mumbai Indians,SA Yadav,Ishan Kishan,AS Rajpoot,1,0,"",""
ball,1,3.6,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,4,0,"",""
ball,1,3.7,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,0,0,"",""
ball,1,3.8,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,1,0,"",""
ball,1,4.1,Mumbai Indians,Ishan Kishan,SA Yadav,Kartik Tyagi,1,0,"",""
ball,1,4.2,Mumbai Indians,SA Yadav,Ishan Kishan,Kartik Tyagi,1,0,"",""
ball,1,4.3,Mumbai Indians,Ishan Kishan,SA Yadav,Kartik Tyagi,0,0,"",""
ball,1,4.4,Mumbai Indians,Ishan Kishan,SA Yadav,Kartik Tyagi,1,0,"",""
ball,1,4.5,Mumbai Indians,SA Yadav,Ishan Kishan,Kartik Tyagi,4,0,"",""
ball,1,4.6,Mumbai Indians,SA Yadav,Ishan Kishan,Kartik Tyagi,4,0,"",""
ball,1,5.1,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,1,0,"",""
ball,1,5.2,Mumbai Indians,SA Yadav,Ishan Kishan,AS Rajpoot,6,0,"",""
ball,1,5.3,Mumbai Indians,SA Yadav,Ishan Kishan,AS Rajpoot,1,0,"",""
ball,1,5.4,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,0,0,"",""
ball,1,5.5,Mumbai Indians,Ishan Kishan,SA Yadav,AS Rajpoot,6,0,"",""
