version,1.3.0
info,team,Kolkata Knight Riders
info,team,Chennai Super Kings
info,gender,male
info,season,2020/21
info,date,2020/10/07
info,competition,Indian Premier League
info,match_number,21
info,venue,Sheikh Zayed Stadium
info,city,Abu Dhabi
info,toss_winner,Kolkata Knight Riders
info,toss_decision,bat
info,player_of_match,RA Tripathi
info,umpire,KN Ananthapadmanabhan
info,umpire,RK Illingworth
info,reserve_umpire,K Srinivasan
info,tv_umpire,C Shamshuddin
info,match_referee,V Narayan Kutty
info,winner,Kolkata Knight Riders
info,winner_runs,10
ball,1,0.1,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,0,1,"",""
ball,1,0.2,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,4,0,"",""
ball,1,0.3,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,0,0,"",""
ball,1,0.4,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,1,0,"",""
ball,1,0.5,Kolkata Knight Riders,Shubman Gill,RA Tripathi,DL Chahar,0,0,"",""
ball,1,0.6,Kolkata Knight Riders,Shubman Gill,RA Tripathi,DL Chahar,1,0,"",""
ball,1,0.7,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,0,0,"",""
ball,1,1.1,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SM Curran,0,0,"",""
ball,1,1.2,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SM Curran,1,0,"",""
ball,1,1.3,Kolkata Knight Riders,RA Tripathi,Shubman Gill,SM Curran,0,0,"",""
ball,1,1.4,Kolkata Knight Riders,RA Tripathi,Shubman Gill,SM Curran,0,0,"",""
ball,1,1.5,Kolkata Knight Riders,RA Tripathi,Shubman Gill,SM Curran,0,1,"",""
ball,1,1.6,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SM Curran,1,0,"",""
ball,1,2.1,Kolkata Knight Riders,Shubman Gill,RA Tripathi,DL Chahar,1,0,"",""
ball,1,2.2,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,1,0,"",""
ball,1,2.3,Kolkata Knight Riders,Shubman Gill,RA Tripathi,DL Chahar,4,0,"",""
ball,1,2.4,Kolkata Knight Riders,Shubman Gill,RA Tripathi,DL Chahar,1,0,"",""
ball,1,2.5,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,4,0,"",""
ball,1,2.6,Kolkata Knight Riders,RA Tripathi,Shubman Gill,DL Chahar,4,0,"",""
ball,1,3.1,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SM Curran,1,0,"",""
ball,1,3.2,Kolkata Knight Riders,RA Tripathi,Shubman Gill,SM Curran,4,0,"",""
ball,1,3.3,Kolkata Knight Riders,RA Tripathi,Shubman Gill,SM Curran,1,0,"",""
ball,1,3.4,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SM Curran,1,0,"",""
ball,1,3.5,Kolkata Knight Riders,RA Tripathi,Shubman Gill,SM Curran,0,0,"",""
ball,1,3.6,Kolkata Knight Riders,RA Tripathi,Shubman Gill,SM Curran,4,0,"",""
ball,1,4.1,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SN Thakur,0,0,"",""
ball,1,4.2,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SN Thakur,0,1,"",""
ball,1,4.3,Kolkata Knight Riders,Shubman Gill,RA Tripathi,SN Thakur,0,0,caught,Shubman Gill
ball,1,4.4,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,0,0,"",""
ball,1,4.5,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,4,0,"",""
ball,1,4.6,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,0,0,"",""
ball,1,4.7,Kolkata Knight Riders,N Rana,RA Tripathi,SN Thakur,0,0,"",""
ball,1,5.1,Kolkata Knight Riders,RA Tripathi,N Rana,DL Chahar,0,0,"",""
ball,1,5.2,Kolkata Knight Riders,RA Tripathi,N Rana,DL Chahar,1,0,"",""
ball,1,5.3,Kolkata Knight Riders,N Rana,RA Tripathi,DL Chahar,1,0,"",""
ball,1,5.4,Kolkata Knight Riders,RA Tripathi,N Rana,DL Chahar,6,0,"",""
ball,1,5.5,Kolkata Knight Riders,RA Tripathi,N Rana,DL Chahar,0,1,"",""
ball,1,5.6,Kolkata Knight Riders,RA Tripathi,N Rana,DL Chahar,1,0,"",""
ball,1,5.7,Kolkata Knight Riders,N Rana,RA Tripathi,DL Chahar,1,0,"",""
ball,1,6.1,Kolkata Knight Riders,N Rana,RA Tripathi,KV Sharma,1,0,"",""
ball,1,6.2,Kolkata Knight Riders,RA Tripathi,N Rana,KV Sharma,1,0,"",""
ball,1,6.3,Kolkata Knight Riders,N Rana,RA Tripathi,KV Sharma,1,0,"",""
ball,1,6.4,Kolkata Knight Riders,RA Tripathi,N Rana,KV Sharma,6,0,"",""
ball,1,6.5,Kolkata Knight Riders,RA Tripathi,N Rana,KV Sharma,2,0,"",""
ball,1,6.6,Kolkata Knight Riders,RA Tripathi,N Rana,KV Sharma,1,0,"",""
ball,1,7.1,Kolkata Knight Riders,RA Tripathi,N Rana,DJ Bravo,0,0,"",""
ball,1,7.2,Kolkata Knight Riders,RA Tripathi,N Rana,DJ Bravo,2,0,"",""
ball,1,7.3,Kolkata Knight Riders,RA Tripathi,N Rana,DJ Bravo,0,0,"",""
ball,1,7.4,Kolkata Knight Riders,RA Tripathi,N Rana,DJ Bravo,2,0,"",""
ball,1,7.5,Kolkata Knight Riders,RA Tripathi,N Rana,DJ Bravo,1,0,"",""
ball,1,7.6,Kolkata Knight Riders,N Rana,RA Tripathi,DJ Bravo,1,0,"",""
ball,1,8.1,Kolkata Knight Riders,N Rana,RA Tripathi,KV Sharma,0,0,caught,N Rana
ball,1,8.2,Kolkata Knight Riders,RA Tripathi,SP Narine,KV Sharma,0,0,"",""
ball,1,8.3,Kolkata Knight Riders,RA Tripathi,SP Narine,KV Sharma,1,0,"",""
ball,1,8.4,Kolkata Knight Riders,SP Narine,RA Tripathi,KV Sharma,1,0,"",""
ball,1,8.5,Kolkata Knight Riders,RA Tripathi,SP Narine,KV Sharma,1,0,"",""
